Product Name,Price,Quantity Available,Specifications
Փչովի էմալ ալկիդային գազարագույն 0.14լ փոքր KUDO KU-1019.2,850,6,"Տիպ` - Սփրեյ ներկ փայլուն, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.14լ, Գույն` - Գազարագույն, Արտադրող` - KUDO"
Փչովի էմալ ալկիդային մանուշակագույն 0.14լ փոքր KUDO KU-1015.2,850,6,"Տիպ` - Սփրեյ ներկ փայլուն, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.14լ, Գույն` - Մանուշակագույն, Արտադրող` - KUDO"
Փչովի էմալ ալկիդային դեղին 0.14լ փոքր KUDO KU-1013.2,850,5,"Տիպ` - Սփրեյ ներկ փայլուն, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.14լ, Գույն` - Դեղին, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային սև անփայլ KUDO KU-A9005M,1200,29,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Սև RAL 9005, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային սև փայլուն KUDO KU-A9005,1200,16,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Սև RAL 9005, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային սպիտակ մատվի KUDO KU-A9003M,1200,20,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Սպիտակ RAL 9003, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային սպիտակ փայլուն KUDO KU-A9003,1200,14,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Սպիտակ RAL 9003, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային շագանակագույն փայլուն KUDO KU-A8017,1200,9,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Շագանակագույն RAL 8017, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային կարմրակարիչնիվի փայլուն KUDO KU-A8012,1200,9,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Կարմրակարիչնիվի RAL 8012, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային սեռի փայլուն KUDO KU-A7040,1200,15,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Սեռի RAL 7040, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային բաց մոխրագույն փայլուն KUDO KU-A7035,1200,9,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Բաց սեռի RAL 7035, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային կանաչ փայլուն KUDO KU-A6029,1200,8,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Վառ կանաչ RAL 6029, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային վառ կանաչ փայլուն KUDO KU-A6024,1200,7,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Վառ կանաչ RAL 6024, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային բաց կանաչ փայլուն KUDO KU-A6018,1200,6,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Բաց կանաչ RAL 6018, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային մուգ կանաչ փայլուն KUDO KU-A6016,1200,9,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Մուգ կանաչ RAL 6016, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային խակի փայլուն KUDO KU-A6014,1200,7,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Խակի RAL 6014, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային ծովայի ալիք փայլուն KUDO KU-A5021,1200,3,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Ծովային ալիք RAL 5021, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային փիրուզագույն փայլուն KUDO KU-A5018,1200,7,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Փիրուզագույն RAL 5018, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային բաց կապույտ փայլուն KUDO KU-A5012,1200,6,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Բաց կապույտ RAL 5012, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային ուլտրամարին կապույտ փայլուն KUDO KU-A5002,1200,6,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Ուլտրամարին կապույտ RAL 5002, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային մուգ մանուշակագույն փայլուն KUDO KU-A4008,1200,15,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Մուգ մանուշակագույն RAL 4008, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային մանուշակագույն փայլուն KUDO KU-A4005,1200,5,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Մանուշակագույն RAL 4005, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային կարմիր փայլուն KUDO KU-A3020,1200,9,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Կարմիր RAL 3020, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային գինու կարմիր փայլուն KUDO KU-A3005,1200,16,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Գինու կարմիր RAL 3005, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային մուգ կարմիր փայլուն KUDO KU-A3002,1200,6,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Մուգ կարմիր RAL 3002, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային գազարագույն փայլուն KUDO KU-A2004,1200,7,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Գազարագույն RAL 2004, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային դեղին փայլուն KUDO KU-A1018,1200,8,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Դեղին RAL 1018, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային փղոսկր փայլուն KUDO KU-A1015,1200,6,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Փղոսկր RAL 1015, Արտադրող` - KUDO"
Փչովի էմալ ակրիլային բեժ փայլուն KUDO KU-A1001,1200,17,"Տիպ` - Սփրեյ ներկ շուտ չորացող, Նախատեսված է` - Ներքին և արտաքին աշխատանքների համար, Ծավալ` - 0.52լ, Գույն` - Բեժ RAL 1001, Արտադրող` - KUDO"
Աերոզոլային լաք ջրակայուն անփայլ KUDO KU-9005,1750,8,"Հիմք` - ալկիդ-ուրետան, Սպառում` - 2 ք.մ, Ամբողջական չորացում` - 3Ժ, Օգտագործելի մակերևույթ` - Մետաղ, փայտ"
Աերոզոլային լաք ջրակայուն փայլուն KUDO KU-9003,1700,16,"Հիմք` - ալկիդ-ուրետան, Սպառում` - 2 ք.մ, Ամբողջական չորացում` - 3Ժ, Օգտագործելի մակերևույթ` - Մետաղ, փայտ"
Աերոզոլային լաք ջրակայուն KUDO KU-9007,2100,7,"Ծավալ` - 520 մլ․ / ≈ 2 մ², Նախատեսված մակերևույթ` - Մետաղ, փայտ, քար"
Աերոզոլային լաք ակրիլ 1K KUDO KU-9010,1850,8,"Հիմք` - Ակրիլային, Սպառում` - 2 մ քառ., Նախատեսված մակերևույթ` - մետաղ, Ամբողջական չորացում` - 2ժ"
Աերոզոլային լաք անփայլ KUDO KU-9004,1350,11,"Հիմք` - Ակրիլային, Սպառում` - 2 մ քառ., Նախատեսված մակերևույթ` - մետաղ, փայտ, պլասմաս, Ամբողջական չորացում` - 2ժ"
Աերոզոլային լաք փայլուն KUDO KU-9002,1300,12,
Աերոզոլային լաք հրակայուն KUDO KU-9006,1850,9,"Առավելագույն ջերմաստիճան` - 250*C, Օգտագործելի մակերևույթ` - մետաղ, փայտ, քար, Սպառում` - 2 մ. քառ., Ամբողջական չորացում` - 3 ժամ"
Աերոզոլային հրակայուն ներկ սև մատվի KUDO KU-5122,1600,14,"Մակերես` - 2 քառ․ մետր, Ջերմակայունություն` - 650°С±5°С, ԱՄբողջական չորացում` - 2 ժամ"
